operation,start_ns,end_ns,duration_ns,label
encapsulation,4671376910977,4671376924157,13180,after
decapsulation,4671376925024,4671376939794,14770,after
key_generation,4671376940754,4671376953287,12533,after
encapsulation,4671376954169,4671376967637,13468,after
decapsulation,4671376968598,4671376983539,14941,after
key_generation,4671376984462,4671376996975,12513,after
encapsulation,4671376997839,4671377012525,14686,after
decapsulation,4671377013415,4671377028256,14841,after
key_generation,4671377029232,4671377042129,12897,after
encapsulation,4671377043058,4671377056850,13792,after
decapsulation,4671377057771,4671377073751,15980,after
key_generation,4671377074690,4671377087311,12621,after
encapsulation,4671377088179,4671377101660,13481,after
decapsulation,4671377102573,4671377117376,14803,after
key_generation,4671377118300,4671377130853,12553,after
encapsulation,4671377131777,4671377145081,13304,after
decapsulation,4671377146023,4671377160739,14716,after
key_generation,4671377161694,4671377174230,12536,after
encapsulation,4671377175088,4671377188239,13151,after
decapsulation,4671377189134,4671377203909,14775,after
key_generation,4671377204886,4671377217391,12505,after
encapsulation,4671377218265,4671377231523,13258,after
decapsulation,4671377232411,4671377246941,14530,after
key_generation,4671377247870,4671377260494,12624,after
encapsulation,4671377261568,4671377276106,14538,after
decapsulation,4671377277010,4671377291807,14797,after
key_generation,4671377292802,4671377305508,12706,after
encapsulation,4671377306630,4671377319975,13345,after
decapsulation,4671377320898,4671377335564,14666,after
key_generation,4671377336505,4671377349037,12532,after
encapsulation,4671377349901,4671377363124,13223,after
decapsulation,4671377364046,4671377378726,14680,after
key_generation,4671377379658,4671377392069,12411,after
encapsulation,4671377392962,4671377406410,13448,after
decapsulation,4671377407256,4671377421892,14636,after
key_generation,4671377422816,4671377435368,12552,after
encapsulation,4671377436230,4671377449475,13245,after
decapsulation,4671377450325,4671377464958,14633,after
key_generation,4671377465950,4671377478484,12534,after
encapsulation,4671377480519,4671377493753,13234,after
decapsulation,4671377494609,4671377509302,14693,after
key_generation,4671377510248,4671377522901,12653,after
encapsulation,4671377523942,4671377537410,13468,after
decapsulation,4671377538270,4671377552894,14624,after
key_generation,4671377553903,4671377566413,12510,after
encapsulation,4671377567320,4671377580556,13236,after
decapsulation,4671377581419,4671377596136,14717,after
key_generation,4671377597085,4671377609507,12422,after
encapsulation,4671377610399,4671377623699,13300,after
decapsulation,4671377624589,4671377639319,14730,after
key_generation,4671377640257,4671377652725,12468,after
encapsulation,4671377653589,4671377666855,13266,after
decapsulation,4671377667749,4671377682628,14879,after
key_generation,4671377683662,4671377697322,13660,after
encapsulation,4671377698164,4671377711566,13402,after
decapsulation,4671377712452,4671377727235,14783,after
key_generation,4671377728199,4671377740679,12480,after
encapsulation,4671377741707,4671377755047,13340,after
decapsulation,4671377755977,4671377770852,14875,after
key_generation,4671377771804,4671377784426,12622,after
encapsulation,4671377785254,4671377798487,13233,after
decapsulation,4671377799360,4671377813990,14630,after
key_generation,4671377814903,4671377827383,12480,after
encapsulation,4671377828263,4671377841629,13366,after
decapsulation,4671377842537,4671377857243,14706,after
key_generation,4671377858195,4671377870863,12668,after
encapsulation,4671377871723,4671377885039,13316,after
decapsulation,4671377885921,4671377900478,14557,after
key_generation,4671377901402,4671377913919,12517,after
encapsulation,4671377914780,4671377927996,13216,after
decapsulation,4671377928899,4671377943526,14627,after
key_generation,4671377944410,4671377956968,12558,after
encapsulation,4671377957885,4671377971282,13397,after
decapsulation,4671377972193,4671377986937,14744,after
key_generation,4671377987869,4671378001782,13913,after
encapsulation,4671378002672,4671378015955,13283,after
decapsulation,4671378016901,4671378031747,14846,after
key_generation,4671378032653,4671378045166,12513,after
encapsulation,4671378046044,4671378059263,13219,after
decapsulation,4671378060145,4671378074883,14738,after
key_generation,4671378075788,4671378088462,12674,after
encapsulation,4671378089420,4671378102709,13289,after
decapsulation,4671378104590,4671378119681,15091,after
key_generation,4671378120656,4671378133254,12598,after
encapsulation,4671378134165,4671378147530,13365,after
decapsulation,4671378148447,4671378163180,14733,after
key_generation,4671378164077,4671378176421,12344,after
encapsulation,4671378177273,4671378191528,14255,after
decapsulation,4671378192408,4671378207166,14758,after
key_generation,4671378208130,4671378221102,12972,after
encapsulation,4671378221972,4671378235757,13785,after
decapsulation,4671378236627,4671378251986,15359,after
key_generation,4671378253021,4671378266094,13073,after
encapsulation,4671378267007,4671378280368,13361,after
decapsulation,4671378281327,4671378295946,14619,after
key_generation,4671378296838,4671378310433,13595,after
encapsulation,4671378311352,4671378324732,13380,after
decapsulation,4671378325598,4671378340305,14707,after
key_generation,4671378341258,4671378353710,12452,after
encapsulation,4671378354570,4671378367938,13368,after
decapsulation,4671378368814,4671378383804,14990,after
key_generation,4671378384708,4671378397227,12519,after
encapsulation,4671378398137,4671378411495,13358,after
decapsulation,4671378412520,4671378427484,14964,after
key_generation,4671378428443,4671378441107,12664,after
encapsulation,4671378441971,4671378455279,13308,after
decapsulation,4671378456145,4671378470905,14760,after
key_generation,4671378471880,4671378484394,12514,after
encapsulation,4671378485253,4671378498668,13415,after
decapsulation,4671378499532,4671378514368,14836,after
key_generation,4671378515311,4671378528099,12788,after
encapsulation,4671378528953,4671378542122,13169,after
decapsulation,4671378543035,4671378557765,14730,after
key_generation,4671378558662,4671378571201,12539,after
encapsulation,4671378572116,4671378585490,13374,after
decapsulation,4671378586445,4671378601208,14763,after
key_generation,4671378602134,4671378615011,12877,after
encapsulation,4671378615973,4671378629462,13489,after
decapsulation,4671378630337,4671378645125,14788,after
key_generation,4671378646101,4671378658648,12547,after
encapsulation,4671378659545,4671378672915,13370,after
decapsulation,4671378673900,4671378688895,14995,after
key_generation,4671378689823,4671378702470,12647,after
encapsulation,4671378703313,4671378716742,13429,after
decapsulation,4671378718728,4671378733503,14775,after
key_generation,4671378734438,4671378747624,13186,after
encapsulation,4671378748509,4671378762156,13647,after
decapsulation,4671378763027,4671378778060,15033,after
key_generation,4671378779039,4671378791583,12544,after
encapsulation,4671378792455,4671378805709,13254,after
decapsulation,4671378806598,4671378821666,15068,after
key_generation,4671378822578,4671378835368,12790,after
encapsulation,4671378836281,4671378849705,13424,after
decapsulation,4671378850690,4671378865647,14957,after
key_generation,4671378866580,4671378879311,12731,after
encapsulation,4671378880311,4671378893753,13442,after
decapsulation,4671378894685,4671378909457,14772,after
key_generation,4671378910364,4671378923915,13551,after
encapsulation,4671378924763,4671378938388,13625,after
decapsulation,4671378939363,4671378954261,14898,after
key_generation,4671378955255,4671378968173,12918,after
encapsulation,4671378969034,4671378982445,13411,after
decapsulation,4671378983337,4671378997944,14607,after
key_generation,4671378998846,4671379014241,15395,after
encapsulation,4671379015132,4671379028490,13358,after
decapsulation,4671379030505,4671379045590,15085,after
key_generation,4671379046509,4671379059197,12688,after
encapsulation,4671379060061,4671379073457,13396,after
decapsulation,4671379074346,4671379089112,14766,after
key_generation,4671379090021,4671379102554,12533,after
encapsulation,4671379103478,4671379117055,13577,after
decapsulation,4671379117976,4671379134127,16151,after
key_generation,4671379135099,4671379147877,12778,after
encapsulation,4671379148724,4671379162109,13385,after
decapsulation,4671379163016,4671379177607,14591,after
key_generation,4671379178938,4671379191717,12779,after
encapsulation,4671379192610,4671379206008,13398,after
decapsulation,4671379206889,4671379221755,14866,after
key_generation,4671379222780,4671379235575,12795,after
encapsulation,4671379236451,4671379250033,13582,after
decapsulation,4671379250955,4671379266022,15067,after
key_generation,4671379266964,4671379279708,12744,after
encapsulation,4671379280821,4671379294221,13400,after
decapsulation,4671379295214,4671379310199,14985,after
key_generation,4671379311254,4671379323881,12627,after
encapsulation,4671379324814,4671379338301,13487,after
decapsulation,4671379339234,4671379354376,15142,after
key_generation,4671379356285,4671379369352,13067,after
encapsulation,4671379370233,4671379383835,13602,after
decapsulation,4671379384730,4671379399810,15080,after
key_generation,4671379400782,4671379413459,12677,after
encapsulation,4671379414344,4671379427922,13578,after
decapsulation,4671379428927,4671379444423,15496,after
key_generation,4671379445410,4671379458208,12798,after
encapsulation,4671379459111,4671379473135,14024,after
decapsulation,4671379474042,4671379488892,14850,after
key_generation,4671379489882,4671379502928,13046,after
encapsulation,4671379503771,4671379517403,13632,after
decapsulation,4671379518513,4671379533287,14774,after
key_generation,4671379534269,4671379547346,13077,after
encapsulation,4671379548291,4671379563746,15455,after
decapsulation,4671379564664,4671379579894,15230,after
key_generation,4671379580843,4671379593735,12892,after
encapsulation,4671379594904,4671379608549,13645,after
decapsulation,4671379609429,4671379624357,14928,after
key_generation,4671379625287,4671379637862,12575,after
encapsulation,4671379638693,4671379652489,13796,after
decapsulation,4671379653301,4671379666509,13208,after
key_generation,4671379667388,4671379679515,12127,after
encapsulation,4671379680303,4671379692306,12003,after
decapsulation,4671379693198,4671379706207,13009,after
key_generation,4671379707061,4671379718320,11259,after
encapsulation,4671379719098,4671379730916,11818,after
decapsulation,4671379731760,4671379744877,13117,after
key_generation,4671379745684,4671379757200,11516,after
encapsulation,4671379757989,4671379783329,25340,after
decapsulation,4671379784519,4671379799157,14638,after
key_generation,4671379800091,4671379812697,12606,after
encapsulation,4671379813585,4671379826991,13406,after
decapsulation,4671379827858,4671379843037,15179,after
key_generation,4671379844124,4671379858002,13878,after
encapsulation,4671379858854,4671379871329,12475,after
decapsulation,4671379872147,4671379885671,13524,after
key_generation,4671379886637,4671379897920,11283,after
encapsulation,4671379898664,4671379910777,12113,after
decapsulation,4671379911640,4671379924926,13286,after
key_generation,4671379925712,4671379937184,11472,after
encapsulation,4671379937963,4671379950153,12190,after
decapsulation,4671379950949,4671379964070,13121,after
key_generation,4671379966471,4671379977656,11185,after
encapsulation,4671379978555,4671380027649,49094,after
decapsulation,4671380028872,4671380044308,15436,after
